GENE SYMBOL,HAPLOINSUFFICIENCY,TRIPLOSENSITIVITY,ONLINE REPORT,DATE
MYO1E,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=MYO1E&subject=,2018-10-18T10:25:16.000-0400
MYO3A,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=MYO3A&subject=,2018-03-06T16:52:11.000-0500
MYO5A,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=MYO5A&subject=,2018-10-17T10:44:49.000-0400
MYO5B,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=MYO5B&subject=,2017-06-01T01:40:34.000-0400
MYT1L,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=MYT1L&subject=,2019-08-22T16:24:37.000-0400
NAA15,Some Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NAA15&subject=,2019-02-27T12:14:13.000-0500
NAALADL2,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NAALADL2&subject=,2017-05-31T10:01:29.000-0400
NAT8L,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NAT8L&subject=,2018-11-12T08:52:29.000-0500
NBAS,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NBAS&subject=,2018-10-16T12:34:42.000-0400
NBEA,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NBEA&subject=,2019-08-28T14:49:00.000-0400
NCF1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NCF1&subject=,2017-05-31T11:40:26.000-0400
NCF2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NCF2&subject=,2018-10-25T09:56:45.000-0400
NCF4,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NCF4&subject=,2017-06-01T05:27:37.000-0400
NCKAP1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NCKAP1&subject=,2019-08-28T12:53:52.000-0400
NDE1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDE1&subject=,2017-06-01T02:50:09.000-0400
NDN,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDN&subject=,2017-05-31T10:23:54.000-0400
NDP,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDP&subject=,2019-08-22T11:47:21.000-0400
NDRG1,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDRG1&subject=,2018-11-12T08:40:46.000-0500
NDUFA1,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFA1&subject=,2017-06-13T18:47:35.000-0400
NDUFA10,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFA10&subject=,2018-10-17T16:12:46.000-0400
NDUFAF1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFAF1&subject=,2018-10-16T14:40:19.000-0400
NDUFAF2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFAF2&subject=,2018-11-12T08:44:04.000-0500
NDUFAF5,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFAF5&subject=,2018-10-17T16:54:22.000-0400
NDUFB3,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFB3&subject=,2017-05-31T20:50:15.000-0400
NDUFS4,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFS4&subject=,2018-10-17T11:19:29.000-0400
NDUFS6,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFS6&subject=,2018-10-23T10:45:16.000-0400
NDUFS7,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFS7&subject=,2018-10-16T10:31:13.000-0400
NDUFS8,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFS8&subject=,2018-11-12T09:12:01.000-0500
NDUFV1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFV1&subject=,2017-05-31T23:58:05.000-0400
NDUFV2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NDUFV2&subject=,2018-10-18T09:03:52.000-0400
NEBL,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NEBL&subject=,2017-06-01T00:26:11.000-0400
NEDD9,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NEDD9&subject=,2019-02-27T12:19:10.000-0500
NEFL,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NEFL&subject=,2018-09-17T15:20:30.000-0400
NEK1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NEK1&subject=,2017-05-31T09:41:40.000-0400
NELFA,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NELFA&subject=,2017-05-31T22:44:57.000-0400
NEXMIF,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NEXMIF&subject=,2019-08-28T14:48:16.000-0400
NF1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NF1&subject=,2019-08-22T13:59:02.000-0400
NF2,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NF2&subject=,2019-08-14T15:03:24.000-0400
NFIA,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NFIA&subject=,2019-08-22T16:23:55.000-0400
NGLY1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NGLY1&subject=,2017-09-11T17:51:12.000-0400
NHP2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NHP2&subject=,2019-01-07T10:29:59.000-0500
NHS,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NHS&subject=,2019-08-22T11:46:15.000-0400
NIPA1,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NIPA1&subject=,2017-05-31T15:55:13.000-0400
NIPA2,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NIPA2&subject=,2017-05-31T18:22:24.000-0400
NIPBL,Sufficient Evidence for Haploinsufficiency,Minimal Evidence for Triplosensitiivty,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NIPBL&subject=,2019-08-13T14:37:15.000-0400
NKX2-5,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NKX2-5&subject=,2019-08-13T14:40:33.000-0400
NKX3-2,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NKX3-2&subject=,2017-05-31T17:04:04.000-0400
NLGN1,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NLGN1&subject=,2017-05-31T15:52:35.000-0400
NLGN3,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NLGN3&subject=,2018-10-10T16:27:27.000-0400
NNAT,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NNAT&subject=,2017-05-31T23:28:39.000-0400
NODAL,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NODAL&subject=,2017-06-01T03:09:36.000-0400
NOTCH2,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NOTCH2&subject=,2017-05-31T10:47:15.000-0400
NPC1,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NPC1&subject=,2017-05-31T17:38:20.000-0400
NPHP1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NPHP1&subject=,2017-05-31T13:00:20.000-0400
NPHP4,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NPHP4&subject=,2018-10-17T15:13:53.000-0400
NPHS1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NPHS1&subject=,2018-11-12T09:02:49.000-0500
NPTX2,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NPTX2&subject=,2017-05-31T09:14:29.000-0400
NR0B1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NR0B1&subject=,2019-08-22T14:37:08.000-0400
NR2F1,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NR2F1&subject=,2017-05-11T04:45:44.000-0400
NR2F2,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NR2F2&subject=,2017-05-31T15:37:29.000-0400
NR3C2,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NR3C2&subject=,2019-08-28T14:19:06.000-0400
NR5A1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NR5A1&subject=,2019-08-22T11:39:40.000-0400
NRG3,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NRG3&subject=,2017-05-31T11:37:24.000-0400
NRXN1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NRXN1&subject=,2019-08-22T11:43:58.000-0400
NSD1,Sufficient Evidence for Haploinsufficiency,Minimal Evidence for Triplosensitiivty,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NSD1&subject=,2019-08-13T14:35:07.000-0400
NSD2,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NSD2&subject=,2017-06-01T03:25:12.000-0400
NSDHL,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NSDHL&subject=,2019-08-22T14:58:25.000-0400
NTAN1,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NTAN1&subject=,2018-09-17T15:46:50.000-0400
NXF5,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NXF5&subject=,2017-06-01T07:07:20.000-0400
NYX,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=NYX&subject=,2019-08-22T14:53:36.000-0400
OAT,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OAT&subject=,2018-10-17T12:13:32.000-0400
OBSL1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OBSL1&subject=,2018-10-25T13:00:15.000-0400
OCA2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OCA2&subject=,2017-05-31T12:14:06.000-0400
OCLN,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OCLN&subject=,2018-11-12T09:09:00.000-0500
OCRL,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OCRL&subject=,2019-08-22T11:35:57.000-0400
OFD1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OFD1&subject=,2019-08-22T11:44:36.000-0400
OPHN1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OPHN1&subject=,2019-08-22T14:00:52.000-0400
OR5AU1,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OR5AU1&subject=,2017-05-31T10:37:14.000-0400
ORC4,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=ORC4&subject=,2017-05-31T21:19:29.000-0400
ORC6,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=ORC6&subject=,2017-06-01T04:58:44.000-0400
OSBPL5,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OSBPL5&subject=,2017-05-31T14:42:30.000-0400
OSTM1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OSTM1&subject=,2018-10-17T14:52:45.000-0400
OTC,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OTC&subject=,2019-08-22T11:49:02.000-0400
OTOA,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OTOA&subject=,2018-10-16T13:44:32.000-0400
OTOF,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OTOF&subject=,2018-10-17T11:55:39.000-0400
OTOGL,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OTOGL&subject=,2018-10-22T16:10:57.000-0400
OTUD7A,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OTUD7A&subject=,2018-04-27T19:05:24.000-0400
OTX2,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OTX2&subject=,2019-08-14T14:59:53.000-0400
OXCT1,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=OXCT1&subject=,2017-05-31T21:02:45.000-0400
P3H1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=P3H1&subject=,2017-05-31T19:54:37.000-0400
PAFAH1B1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAFAH1B1&subject=,2019-08-22T10:38:55.000-0400
PAH,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAH&subject=,2017-12-06T20:04:37.000-0500
PAK2,Minimal Evidence for Haploinsufficiency,Minimal Evidence for Triplosensitiivty,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAK2&subject=,2017-06-01T06:21:15.000-0400
PAK3,Some Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAK3&subject=,2017-09-20T13:48:44.000-0400
PARK7,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PARK7&subject=,2018-10-18T09:12:29.000-0400
PAX1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAX1&subject=,2018-11-12T09:01:02.000-0500
PAX2,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAX2&subject=,2019-08-22T14:51:15.000-0400
PAX3,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAX3&subject=,2019-08-22T14:39:09.000-0400
PAX6,Sufficient Evidence for Haploinsufficiency,Minimal Evidence for Triplosensitiivty,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAX6&subject=,2019-08-22T15:48:33.000-0400
PAX8,Some Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAX8&subject=,2017-05-31T22:39:27.000-0400
PAX9,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PAX9&subject=,2019-08-14T15:02:05.000-0400
PC,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PC&subject=,2018-10-17T13:28:43.000-0400
PCARE,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PCARE&subject=,2017-12-06T20:00:45.000-0500
PCCA,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=PCCA&subject=,2018-11-13T12:54:33.000-0500
